Schema,Table
taqmsec,ix_cqm_20131125
taqmsec,ix_cqm_20131126
taqmsec,ix_cqm_20131127
taqmsec,ix_cqm_20131129
taqmsec,ix_cqm_20131202
taqmsec,ix_cqm_20131203
taqmsec,ix_cqm_20131204
taqmsec,ix_cqm_20131205
taqmsec,ix_cqm_20131206
taqmsec,ix_cqm_20131209
taqmsec,ix_cqm_20131210
taqmsec,ix_cqm_20131211
taqmsec,ix_cqm_20131212
taqmsec,ix_cqm_20131213
taqmsec,ix_cqm_20131216
taqmsec,ix_cqm_20131217
taqmsec,ix_cqm_20131218
taqmsec,ix_cqm_20131219
taqmsec,ix_cqm_20131220
taqmsec,ix_cqm_20131223
taqmsec,ix_cqm_20131224
taqmsec,ix_cqm_20131226
taqmsec,ix_cqm_20131227
taqmsec,ix_cqm_20131230
taqmsec,ix_cqm_20131231
taqmsec,ix_cqm_20140101
taqmsec,ix_cqm_20140102
taqmsec,ix_cqm_20140103
taqmsec,ix_cqm_20140106
taqmsec,ix_cqm_20140107
taqmsec,ix_cqm_20140108
taqmsec,ix_cqm_20140109
taqmsec,ix_cqm_20140110
taqmsec,ix_cqm_20140113
taqmsec,ix_cqm_20140114
taqmsec,ix_cqm_20140115
taqmsec,ix_cqm_20140116
taqmsec,ix_cqm_20140117
taqmsec,ix_cqm_20140121
taqmsec,ix_cqm_20140122
taqmsec,ix_cqm_20140123
taqmsec,ix_cqm_20140124
taqmsec,ix_cqm_20140127
taqmsec,ix_cqm_20140128
taqmsec,ix_cqm_20140129
taqmsec,ix_cqm_20140130
taqmsec,ix_cqm_20140131
taqmsec,ix_cqm_20140203
taqmsec,ix_cqm_20140204
taqmsec,ix_cqm_20140205
taqmsec,ix_cqm_20140206
taqmsec,ix_cqm_20140207
taqmsec,ix_cqm_20140210
taqmsec,ix_cqm_20140211
taqmsec,ix_cqm_20140212
taqmsec,ix_cqm_20140213
taqmsec,ix_cqm_20140214
taqmsec,ix_cqm_20140218
taqmsec,ix_cqm_20140219
taqmsec,ix_cqm_20140220
taqmsec,ix_cqm_20140221
taqmsec,ix_cqm_20140224
taqmsec,ix_cqm_20140225
taqmsec,ix_cqm_20140226
taqmsec,ix_cqm_20140227
taqmsec,ix_cqm_20140228
taqmsec,ix_cqm_20140303
taqmsec,ix_cqm_20140304
taqmsec,ix_cqm_20140305
taqmsec,ix_cqm_20140306
taqmsec,ix_cqm_20140307
taqmsec,ix_cqm_20140310
taqmsec,ix_cqm_20140311
taqmsec,ix_cqm_20140312
taqmsec,ix_cqm_20140313
taqmsec,ix_cqm_20140314
taqmsec,ix_cqm_20140317
taqmsec,ix_cqm_20140318
taqmsec,ix_cqm_20140319
taqmsec,ix_cqm_20140320
taqmsec,ix_cqm_20140321
taqmsec,ix_cqm_20140324
taqmsec,ix_cqm_20140325
taqmsec,ix_cqm_20140326
taqmsec,ix_cqm_20140327
taqmsec,ix_cqm_20140328
taqmsec,ix_cqm_20140331
taqmsec,ix_cqm_20140401
taqmsec,ix_cqm_20140402
taqmsec,ix_cqm_20140403
taqmsec,ix_cqm_20140404
taqmsec,ix_cqm_20140407
taqmsec,ix_cqm_20140408
taqmsec,ix_cqm_20140409
taqmsec,ix_cqm_20140410
taqmsec,ix_cqm_20140411
taqmsec,ix_cqm_20140414
taqmsec,ix_cqm_20140415
taqmsec,ix_cqm_20140416
taqmsec,ix_cqm_20140417
taqmsec,ix_cqm_20140421
taqmsec,ix_cqm_20140422
taqmsec,ix_cqm_20140423
taqmsec,ix_cqm_20140424
taqmsec,ix_cqm_20140425
taqmsec,ix_cqm_20140428
taqmsec,ix_cqm_20140429
taqmsec,ix_cqm_20140430
taqmsec,ix_cqm_20140501
taqmsec,ix_cqm_20140502
taqmsec,ix_cqm_20140505
taqmsec,ix_cqm_20140506
taqmsec,ix_cqm_20140507
taqmsec,ix_cqm_20140508
taqmsec,ix_cqm_20140509
taqmsec,ix_cqm_20140512
taqmsec,ix_cqm_20140513
taqmsec,ix_cqm_20140514
taqmsec,ix_cqm_20140515
taqmsec,ix_cqm_20140516
taqmsec,ix_cqm_20140519
taqmsec,ix_cqm_20140520
taqmsec,ix_cqm_20140521
taqmsec,ix_cqm_20140522
taqmsec,ix_cqm_20140523
taqmsec,ix_cqm_20140527
taqmsec,ix_cqm_20140528
taqmsec,ix_cqm_20140529
taqmsec,ix_cqm_20140530
taqmsec,ix_cqm_20140602
taqmsec,ix_cqm_20140603
taqmsec,ix_cqm_20140604
taqmsec,ix_cqm_20140605
taqmsec,ix_cqm_20140606
taqmsec,ix_cqm_20140609
taqmsec,ix_cqm_20140610
taqmsec,ix_cqm_20140611
taqmsec,ix_cqm_20140612
taqmsec,ix_cqm_20140613
taqmsec,ix_cqm_20140616
taqmsec,ix_cqm_20140617
taqmsec,ix_cqm_20140618
taqmsec,ix_cqm_20140619
taqmsec,ix_cqm_20140620
taqmsec,ix_cqm_20140623
taqmsec,ix_cqm_20140624
taqmsec,ix_cqm_20140625
taqmsec,ix_cqm_20140626
taqmsec,ix_cqm_20140627
taqmsec,ix_cqm_20140630
taqmsec,ix_cqm_20140701
taqmsec,ix_cqm_20140702
taqmsec,ix_cqm_20140703
taqmsec,ix_cqm_20140707
taqmsec,ix_cqm_20140708
taqmsec,ix_cqm_20140709
taqmsec,ix_cqm_20140710
taqmsec,ix_cqm_20140711
taqmsec,ix_cqm_20140714
taqmsec,ix_cqm_20140715
taqmsec,ix_cqm_20140716
taqmsec,ix_cqm_20140717
taqmsec,ix_cqm_20140718
taqmsec,ix_cqm_20140721
taqmsec,ix_cqm_20140722
taqmsec,ix_cqm_20140723
taqmsec,ix_cqm_20140724
taqmsec,ix_cqm_20140725
taqmsec,ix_cqm_20140728
taqmsec,ix_cqm_20140729
taqmsec,ix_cqm_20140730
taqmsec,ix_cqm_20140731
taqmsec,ix_cqm_20140801
taqmsec,ix_cqm_20140804
taqmsec,ix_cqm_20140805
taqmsec,ix_cqm_20140806
taqmsec,ix_cqm_20140807
taqmsec,ix_cqm_20140808
taqmsec,ix_cqm_20140811
taqmsec,ix_cqm_20140812
taqmsec,ix_cqm_20140813
taqmsec,ix_cqm_20140814
taqmsec,ix_cqm_20140815
taqmsec,ix_cqm_20140818
taqmsec,ix_cqm_20140819
taqmsec,ix_cqm_20140820
taqmsec,ix_cqm_20140821
taqmsec,ix_cqm_20140822
taqmsec,ix_cqm_20140825
taqmsec,ix_cqm_20140826
taqmsec,ix_cqm_20140827
taqmsec,ix_cqm_20140828
taqmsec,ix_cqm_20140829
taqmsec,ix_cqm_20140902
taqmsec,ix_cqm_20140903
taqmsec,ix_cqm_20140904
taqmsec,ix_cqm_20140905
taqmsec,ix_cqm_20140908
taqmsec,ix_cqm_20140909
taqmsec,ix_cqm_20140910
taqmsec,ix_cqm_20140911
taqmsec,ix_cqm_20140912
taqmsec,ix_cqm_20140915
taqmsec,ix_cqm_20140916
taqmsec,ix_cqm_20140917
taqmsec,ix_cqm_20140918
taqmsec,ix_cqm_20140919
taqmsec,ix_cqm_20140922
taqmsec,ix_cqm_20140923
taqmsec,ix_cqm_20140924
taqmsec,ix_cqm_20140925
taqmsec,ix_cqm_20140926
taqmsec,ix_cqm_20140929
taqmsec,ix_cqm_20140930
taqmsec,ix_cqm_20141001
taqmsec,ix_cqm_20141002
taqmsec,ix_cqm_20141003
taqmsec,ix_cqm_20141006
taqmsec,ix_cqm_20141007
taqmsec,ix_cqm_20141008
taqmsec,ix_cqm_20141009
taqmsec,ix_cqm_20141010
taqmsec,ix_cqm_20141013
taqmsec,ix_cqm_20141014
taqmsec,ix_cqm_20141015
taqmsec,ix_cqm_20141016
taqmsec,ix_cqm_20141017
taqmsec,ix_cqm_20141020
taqmsec,ix_cqm_20141021
taqmsec,ix_cqm_20141022
taqmsec,ix_cqm_20141023
taqmsec,ix_cqm_20141024
taqmsec,ix_cqm_20141027
taqmsec,ix_cqm_20141028
taqmsec,ix_cqm_20141029
taqmsec,ix_cqm_20141030
taqmsec,ix_cqm_20141031
taqmsec,ix_cqm_20141103
taqmsec,ix_cqm_20141104
taqmsec,ix_cqm_20141105
taqmsec,ix_cqm_20141106
taqmsec,ix_cqm_20141107
taqmsec,ix_cqm_20141110
taqmsec,ix_cqm_20141111
taqmsec,ix_cqm_20141112
taqmsec,ix_cqm_20141113
taqmsec,ix_cqm_20141114
taqmsec,ix_cqm_20141117
taqmsec,ix_cqm_20141118
taqmsec,ix_cqm_20141119
taqmsec,ix_cqm_20141120
taqmsec,ix_cqm_20141121
taqmsec,ix_cqm_20141124
taqmsec,ix_cqm_20141125
taqmsec,ix_cqm_20141126
taqmsec,ix_cqm_20141128
taqmsec,ix_cqm_20141201
taqmsec,ix_cqm_20141202
taqmsec,ix_cqm_20141203
taqmsec,ix_cqm_20141204
taqmsec,ix_cqm_20141205
taqmsec,ix_cqm_20141208
taqmsec,ix_cqm_20141209
taqmsec,ix_cqm_20141210
taqmsec,ix_cqm_20141211
taqmsec,ix_cqm_20141212
taqmsec,ix_cqm_20141215
taqmsec,ix_cqm_20141216
taqmsec,ix_cqm_20141217
taqmsec,ix_cqm_20141218
taqmsec,ix_cqm_20141219
taqmsec,ix_cqm_20141222
taqmsec,ix_cqm_20141223
taqmsec,ix_cqm_20141224
taqmsec,ix_cqm_20141226
taqmsec,ix_cqm_20141229
taqmsec,ix_cqm_20141230
taqmsec,ix_cqm_20141231
taqmsec,ix_cqm_20150102
taqmsec,ix_cqm_20150105
taqmsec,ix_cqm_20150106
taqmsec,ix_cqm_20150107
taqmsec,ix_cqm_20150108
taqmsec,ix_cqm_20150109
taqmsec,ix_cqm_20150112
taqmsec,ix_cqm_20150113
taqmsec,ix_cqm_20150114
taqmsec,ix_cqm_20150115
taqmsec,ix_cqm_20150116
taqmsec,ix_cqm_20150120
taqmsec,ix_cqm_20150121
taqmsec,ix_cqm_20150122
taqmsec,ix_cqm_20150123
taqmsec,ix_cqm_20150126
taqmsec,ix_cqm_20150127
taqmsec,ix_cqm_20150128
taqmsec,ix_cqm_20150129
taqmsec,ix_cqm_20150130
taqmsec,ix_cqm_20150202
taqmsec,ix_cqm_20150203
taqmsec,ix_cqm_20150204
taqmsec,ix_cqm_20150205
taqmsec,ix_cqm_20150206
taqmsec,ix_cqm_20150209
taqmsec,ix_cqm_20150210
taqmsec,ix_cqm_20150211
taqmsec,ix_cqm_20150212
taqmsec,ix_cqm_20150213
taqmsec,ix_cqm_20150217
taqmsec,ix_cqm_20150218
taqmsec,ix_cqm_20150219
taqmsec,ix_cqm_20150220
taqmsec,ix_cqm_20150223
taqmsec,ix_cqm_20150224
taqmsec,ix_cqm_20150225
taqmsec,ix_cqm_20150226
taqmsec,ix_cqm_20150227
taqmsec,ix_cqm_20150302
taqmsec,ix_cqm_20150303
taqmsec,ix_cqm_20150304
taqmsec,ix_cqm_20150305
taqmsec,ix_cqm_20150306
taqmsec,ix_cqm_20150309
taqmsec,ix_cqm_20150310
taqmsec,ix_cqm_20150311
taqmsec,ix_cqm_20150312
taqmsec,ix_cqm_20150313
taqmsec,ix_cqm_20150316
taqmsec,ix_cqm_20150317
taqmsec,ix_cqm_20150318
taqmsec,ix_cqm_20150319
taqmsec,ix_cqm_20150320
taqmsec,ix_cqm_20150323
taqmsec,ix_cqm_20150324
taqmsec,ix_cqm_20150325
taqmsec,ix_cqm_20150326
taqmsec,ix_cqm_20150327
taqmsec,ix_cqm_20150330
taqmsec,ix_cqm_20150331
taqmsec,ix_cqm_20150401
taqmsec,ix_cqm_20150402
taqmsec,ix_cqm_20150406
taqmsec,ix_cqm_20150407
taqmsec,ix_cqm_20150408
taqmsec,ix_cqm_20150409
taqmsec,ix_cqm_20150410
taqmsec,ix_cqm_20150413
taqmsec,ix_cqm_20150414
taqmsec,ix_cqm_20150415
taqmsec,ix_cqm_20150416
taqmsec,ix_cqm_20150417
taqmsec,ix_cqm_20150420
taqmsec,ix_cqm_20150421
taqmsec,ix_cqm_20150422
taqmsec,ix_cqm_20150423
taqmsec,ix_cqm_20150424
taqmsec,ix_cqm_20150427
taqmsec,ix_cqm_20150428
taqmsec,ix_cqm_20150429
taqmsec,ix_cqm_20150430
taqmsec,ix_cqm_20150501
taqmsec,ix_cqm_20150504
taqmsec,ix_cqm_20150505
taqmsec,ix_cqm_20150506
taqmsec,ix_cqm_20150507
taqmsec,ix_cqm_20150508
taqmsec,ix_cqm_20150511
taqmsec,ix_cqm_20150512
taqmsec,ix_cqm_20150513
taqmsec,ix_cqm_20150514
taqmsec,ix_cqm_20150515
taqmsec,ix_cqm_20150518
taqmsec,ix_cqm_20150519
taqmsec,ix_cqm_20150520
taqmsec,ix_cqm_20150521
taqmsec,ix_cqm_20150522
taqmsec,ix_cqm_20150526
taqmsec,ix_cqm_20150527
taqmsec,ix_cqm_20150528
taqmsec,ix_cqm_20150529
taqmsec,ix_cqm_20150601
taqmsec,ix_cqm_20150602
taqmsec,ix_cqm_20150603
taqmsec,ix_cqm_20150604
taqmsec,ix_cqm_20150605
taqmsec,ix_cqm_20150608
taqmsec,ix_cqm_20150609
taqmsec,ix_cqm_20150610
taqmsec,ix_cqm_20150611
taqmsec,ix_cqm_20150612
taqmsec,ix_cqm_20150615
taqmsec,ix_cqm_20150616
taqmsec,ix_cqm_20150617
taqmsec,ix_cqm_20150618
taqmsec,ix_cqm_20150619
taqmsec,ix_cqm_20150622
taqmsec,ix_cqm_20150623
taqmsec,ix_cqm_20150624
taqmsec,ix_cqm_20150625
taqmsec,ix_cqm_20150626
taqmsec,ix_cqm_20150629
taqmsec,ix_cqm_20150630
taqmsec,ix_cqm_20150701
taqmsec,ix_cqm_20150702
taqmsec,ix_cqm_20150706
taqmsec,ix_cqm_20150707
taqmsec,ix_cqm_20150708
taqmsec,ix_cqm_20150709
taqmsec,ix_cqm_20150710
taqmsec,ix_cqm_20150713
taqmsec,ix_cqm_20150714
taqmsec,ix_cqm_20150715
taqmsec,ix_cqm_20150716
taqmsec,ix_cqm_20150717
taqmsec,ix_cqm_20150720
taqmsec,ix_cqm_20150721
taqmsec,ix_cqm_20150722
taqmsec,ix_cqm_20150723
taqmsec,ix_cqm_20150724
taqmsec,ix_cqm_20150727
taqmsec,ix_cqm_20150728
taqmsec,ix_cqm_20150729
taqmsec,ix_cqm_20150730
taqmsec,ix_cqm_20150731
taqmsec,ix_cqm_20150803
taqmsec,ix_cqm_20150804
taqmsec,ix_cqm_20150805
taqmsec,ix_cqm_20150806
taqmsec,ix_cqm_20150807
taqmsec,ix_cqm_20150810
taqmsec,ix_cqm_20150811
taqmsec,ix_cqm_20150812
taqmsec,ix_cqm_20150813
taqmsec,ix_cqm_20150814
taqmsec,ix_cqm_20150817
taqmsec,ix_cqm_20150818
taqmsec,ix_cqm_20150819
taqmsec,ix_cqm_20150820
taqmsec,ix_cqm_20150821
taqmsec,ix_cqm_20150824
taqmsec,ix_cqm_20150825
taqmsec,ix_cqm_20150826
taqmsec,ix_cqm_20150827
taqmsec,ix_cqm_20150828
taqmsec,ix_cqm_20150831
taqmsec,ix_cqm_20150901
taqmsec,ix_cqm_20150902
taqmsec,ix_cqm_20150903
taqmsec,ix_cqm_20150904
taqmsec,ix_cqm_20150908
taqmsec,ix_cqm_20150909
taqmsec,ix_cqm_20150910
taqmsec,ix_cqm_20150911
taqmsec,ix_cqm_20150914
taqmsec,ix_cqm_20150915
taqmsec,ix_cqm_20150916
taqmsec,ix_cqm_20150917
taqmsec,ix_cqm_20150918
taqmsec,ix_cqm_20150921
taqmsec,ix_cqm_20150922
taqmsec,ix_cqm_20150923
taqmsec,ix_cqm_20150924
taqmsec,ix_cqm_20150925
taqmsec,ix_cqm_20150928
taqmsec,ix_cqm_20150929
taqmsec,ix_cqm_20150930
taqmsec,ix_cqm_20151001
taqmsec,ix_cqm_20151002
taqmsec,ix_cqm_20151005
taqmsec,ix_cqm_20151006
taqmsec,ix_cqm_20151007
taqmsec,ix_cqm_20151008
taqmsec,ix_cqm_20151009
taqmsec,ix_cqm_20151012
taqmsec,ix_cqm_20151013
taqmsec,ix_cqm_20151014
taqmsec,ix_cqm_20151015
taqmsec,ix_cqm_20151016
taqmsec,ix_cqm_20151019
taqmsec,ix_cqm_20151020
taqmsec,ix_cqm_20151021
taqmsec,ix_cqm_20151022
taqmsec,ix_cqm_20151023
taqmsec,ix_cqm_20151026
taqmsec,ix_cqm_20151027
taqmsec,ix_cqm_20151028
taqmsec,ix_cqm_20151029
taqmsec,ix_cqm_20151030
taqmsec,ix_cqm_20151102
taqmsec,ix_cqm_20151103
taqmsec,ix_cqm_20151104
taqmsec,ix_cqm_20151105
taqmsec,ix_cqm_20151106
taqmsec,ix_cqm_20151109
taqmsec,ix_cqm_20151110
taqmsec,ix_cqm_20151111
taqmsec,ix_cqm_20151112
taqmsec,ix_cqm_20151113
taqmsec,ix_cqm_20151116
taqmsec,ix_cqm_20151117
taqmsec,ix_cqm_20151118
taqmsec,ix_cqm_20151119
taqmsec,ix_cqm_20151120
taqmsec,ix_cqm_20151123
taqmsec,ix_cqm_20151124
taqmsec,ix_cqm_20151125
taqmsec,ix_cqm_20151127
taqmsec,ix_cqm_20151130
taqmsec,ix_cqm_20151201
taqmsec,ix_cqm_20151202
taqmsec,ix_cqm_20151203
taqmsec,ix_cqm_20151204
taqmsec,ix_cqm_20151207
taqmsec,ix_cqm_20151208
taqmsec,ix_cqm_20151209
taqmsec,ix_cqm_20151210
taqmsec,ix_cqm_20151211
taqmsec,ix_cqm_20151214
taqmsec,ix_cqm_20151215
taqmsec,ix_cqm_20151216
taqmsec,ix_cqm_20151217
taqmsec,ix_cqm_20151218
taqmsec,ix_cqm_20151221
taqmsec,ix_cqm_20151222
taqmsec,ix_cqm_20151223
taqmsec,ix_cqm_20151224
taqmsec,ix_cqm_20151228
taqmsec,ix_cqm_20151229
taqmsec,ix_cqm_20151230
taqmsec,ix_cqm_20151231
taqmsec,ix_cqm_20160104
taqmsec,ix_cqm_20160105
taqmsec,ix_cqm_20160106
taqmsec,ix_cqm_20160107
taqmsec,ix_cqm_20160108
taqmsec,ix_cqm_20160111
taqmsec,ix_cqm_20160112
taqmsec,ix_cqm_20160113
taqmsec,ix_cqm_20160114
taqmsec,ix_cqm_20160115
taqmsec,ix_cqm_20160119
taqmsec,ix_cqm_20160120
taqmsec,ix_cqm_20160121
taqmsec,ix_cqm_20160122
taqmsec,ix_cqm_20160125
taqmsec,ix_cqm_20160126
taqmsec,ix_cqm_20160127
taqmsec,ix_cqm_20160128
taqmsec,ix_cqm_20160129
taqmsec,ix_cqm_20160201
taqmsec,ix_cqm_20160202
taqmsec,ix_cqm_20160203
taqmsec,ix_cqm_20160204
taqmsec,ix_cqm_20160205
taqmsec,ix_cqm_20160208
taqmsec,ix_cqm_20160209
taqmsec,ix_cqm_20160210
taqmsec,ix_cqm_20160211
taqmsec,ix_cqm_20160212
taqmsec,ix_cqm_20160216
taqmsec,ix_cqm_20160217
taqmsec,ix_cqm_20160218
taqmsec,ix_cqm_20160219
taqmsec,ix_cqm_20160222
taqmsec,ix_cqm_20160223
taqmsec,ix_cqm_20160224
taqmsec,ix_cqm_20160225
taqmsec,ix_cqm_20160226
taqmsec,ix_cqm_20160229
taqmsec,ix_cqm_20160301
taqmsec,ix_cqm_20160302
taqmsec,ix_cqm_20160303
taqmsec,ix_cqm_20160304
taqmsec,ix_cqm_20160307
taqmsec,ix_cqm_20160308
taqmsec,ix_cqm_20160309
taqmsec,ix_cqm_20160310
taqmsec,ix_cqm_20160311
taqmsec,ix_cqm_20160314
taqmsec,ix_cqm_20160315
taqmsec,ix_cqm_20160316
taqmsec,ix_cqm_20160317
taqmsec,ix_cqm_20160318
taqmsec,ix_cqm_20160321
taqmsec,ix_cqm_20160322
taqmsec,ix_cqm_20160323
taqmsec,ix_cqm_20160324
taqmsec,ix_cqm_20160328
taqmsec,ix_cqm_20160329
taqmsec,ix_cqm_20160330
taqmsec,ix_cqm_20160331
taqmsec,ix_cqm_20160401
taqmsec,ix_cqm_20160404
taqmsec,ix_cqm_20160405
taqmsec,ix_cqm_20160406
taqmsec,ix_cqm_20160407
taqmsec,ix_cqm_20160408
taqmsec,ix_cqm_20160411
taqmsec,ix_cqm_20160412
taqmsec,ix_cqm_20160413
taqmsec,ix_cqm_20160414
taqmsec,ix_cqm_20160415
taqmsec,ix_cqm_20160418
taqmsec,ix_cqm_20160419
taqmsec,ix_cqm_20160420
taqmsec,ix_cqm_20160421
taqmsec,ix_cqm_20160422
taqmsec,ix_cqm_20160425
taqmsec,ix_cqm_20160426
taqmsec,ix_cqm_20160427
taqmsec,ix_cqm_20160428
taqmsec,ix_cqm_20160429
taqmsec,ix_cqm_20160502
taqmsec,ix_cqm_20160503
taqmsec,ix_cqm_20160504
taqmsec,ix_cqm_20160505
taqmsec,ix_cqm_20160506
taqmsec,ix_cqm_20160509
taqmsec,ix_cqm_20160510
taqmsec,ix_cqm_20160511
taqmsec,ix_cqm_20160512
taqmsec,ix_cqm_20160513
taqmsec,ix_cqm_20160516
taqmsec,ix_cqm_20160517
taqmsec,ix_cqm_20160518
taqmsec,ix_cqm_20160519
taqmsec,ix_cqm_20160520
taqmsec,ix_cqm_20160523
taqmsec,ix_cqm_20160524
taqmsec,ix_cqm_20160525
taqmsec,ix_cqm_20160526
taqmsec,ix_cqm_20160527
taqmsec,ix_cqm_20160531
taqmsec,ix_cqm_20160601
taqmsec,ix_cqm_20160602
taqmsec,ix_cqm_20160603
taqmsec,ix_cqm_20160606
taqmsec,ix_cqm_20160607
taqmsec,ix_cqm_20160608
taqmsec,ix_cqm_20160609
taqmsec,ix_cqm_20160610
taqmsec,ix_cqm_20160613
taqmsec,ix_cqm_20160614
taqmsec,ix_cqm_20160615
taqmsec,ix_cqm_20160616
taqmsec,ix_cqm_20160617
taqmsec,ix_cqm_20160620
taqmsec,ix_cqm_20160621
taqmsec,ix_cqm_20160622
taqmsec,ix_cqm_20160623
taqmsec,ix_cqm_20160624
taqmsec,ix_cqm_20160627
taqmsec,ix_cqm_20160628
taqmsec,ix_cqm_20160629
taqmsec,ix_cqm_20160630
taqmsec,ix_cqm_20160701
taqmsec,ix_cqm_20160705
taqmsec,ix_cqm_20160706
taqmsec,ix_cqm_20160707
taqmsec,ix_cqm_20160708
taqmsec,ix_cqm_20160711
taqmsec,ix_cqm_20160712
taqmsec,ix_cqm_20160713
taqmsec,ix_cqm_20160714
taqmsec,ix_cqm_20160715
taqmsec,ix_cqm_20160718
taqmsec,ix_cqm_20160719
taqmsec,ix_cqm_20160720
taqmsec,ix_cqm_20160721
taqmsec,ix_cqm_20160722
taqmsec,ix_cqm_20160725
taqmsec,ix_cqm_20160726
taqmsec,ix_cqm_20160727
taqmsec,ix_cqm_20160728
taqmsec,ix_cqm_20160729
taqmsec,ix_cqm_20160801
taqmsec,ix_cqm_20160802
taqmsec,ix_cqm_20160803
taqmsec,ix_cqm_20160804
taqmsec,ix_cqm_20160805
taqmsec,ix_cqm_20160808
taqmsec,ix_cqm_20160809
taqmsec,ix_cqm_20160810
taqmsec,ix_cqm_20160811
taqmsec,ix_cqm_20160812
taqmsec,ix_cqm_20160815
taqmsec,ix_cqm_20160816
taqmsec,ix_cqm_20160817
taqmsec,ix_cqm_20160818
taqmsec,ix_cqm_20160819
taqmsec,ix_cqm_20160822
taqmsec,ix_cqm_20160823
taqmsec,ix_cqm_20160824
taqmsec,ix_cqm_20160825
taqmsec,ix_cqm_20160826
taqmsec,ix_cqm_20160829
taqmsec,ix_cqm_20160830
taqmsec,ix_cqm_20160831
taqmsec,ix_cqm_20160901
taqmsec,ix_cqm_20160902
taqmsec,ix_cqm_20160906
taqmsec,ix_cqm_20160907
taqmsec,ix_cqm_20160908
taqmsec,ix_cqm_20160909
taqmsec,ix_cqm_20160912
taqmsec,ix_cqm_20160913
taqmsec,ix_cqm_20160914
taqmsec,ix_cqm_20160915
taqmsec,ix_cqm_20160916
taqmsec,ix_cqm_20160919
taqmsec,ix_cqm_20160920
taqmsec,ix_cqm_20160921
taqmsec,ix_cqm_20160922
taqmsec,ix_cqm_20160923
taqmsec,ix_cqm_20160926
taqmsec,ix_cqm_20160927
taqmsec,ix_cqm_20160928
taqmsec,ix_cqm_20160929
taqmsec,ix_cqm_20160930
taqmsec,ix_cqm_20161003
taqmsec,ix_cqm_20161004
taqmsec,ix_cqm_20161005
taqmsec,ix_cqm_20161006
taqmsec,ix_cqm_20161007
taqmsec,ix_cqm_20161010
taqmsec,ix_cqm_20161011
taqmsec,ix_cqm_20161012
taqmsec,ix_cqm_20161013
taqmsec,ix_cqm_20161014
taqmsec,ix_cqm_20161017
taqmsec,ix_cqm_20161018
taqmsec,ix_cqm_20161019
taqmsec,ix_cqm_20161020
taqmsec,ix_cqm_20161021
taqmsec,ix_cqm_20161024
taqmsec,ix_cqm_20161025
taqmsec,ix_cqm_20161026
taqmsec,ix_cqm_20161027
taqmsec,ix_cqm_20161028
taqmsec,ix_cqm_20161031
taqmsec,ix_cqm_20161101
taqmsec,ix_cqm_20161102
taqmsec,ix_cqm_20161103
taqmsec,ix_cqm_20161104
taqmsec,ix_cqm_20161107
taqmsec,ix_cqm_20161108
taqmsec,ix_cqm_20161109
taqmsec,ix_cqm_20161110
taqmsec,ix_cqm_20161111
taqmsec,ix_cqm_20161114
taqmsec,ix_cqm_20161115
taqmsec,ix_cqm_20161116
taqmsec,ix_cqm_20161117
taqmsec,ix_cqm_20161118
taqmsec,ix_cqm_20161121
taqmsec,ix_cqm_20161122
taqmsec,ix_cqm_20161123
taqmsec,ix_cqm_20161125
taqmsec,ix_cqm_20161128
taqmsec,ix_cqm_20161129
taqmsec,ix_cqm_20161130
taqmsec,ix_cqm_20161201
taqmsec,ix_cqm_20161202
taqmsec,ix_cqm_20161205
taqmsec,ix_cqm_20161206
taqmsec,ix_cqm_20161207
taqmsec,ix_cqm_20161208
taqmsec,ix_cqm_20161209
taqmsec,ix_cqm_20161212
taqmsec,ix_cqm_20161213
taqmsec,ix_cqm_20161214
taqmsec,ix_cqm_20161215
taqmsec,ix_cqm_20161216
taqmsec,ix_cqm_20161219
taqmsec,ix_cqm_20161220
taqmsec,ix_cqm_20161221
taqmsec,ix_cqm_20161222
taqmsec,ix_cqm_20161223
taqmsec,ix_cqm_20161227
taqmsec,ix_cqm_20161228
taqmsec,ix_cqm_20161229
taqmsec,ix_cqm_20161230
taqmsec,ix_cqm_20170103
taqmsec,ix_cqm_20170104
taqmsec,ix_cqm_20170105
taqmsec,ix_cqm_20170106
taqmsec,ix_cqm_20170109
taqmsec,ix_cqm_20170110
taqmsec,ix_cqm_20170111
taqmsec,ix_cqm_20170112
taqmsec,ix_cqm_20170113
taqmsec,ix_cqm_20170117
taqmsec,ix_cqm_20170118
taqmsec,ix_cqm_20170119
taqmsec,ix_cqm_20170120
taqmsec,ix_cqm_20170123
taqmsec,ix_cqm_20170124
taqmsec,ix_cqm_20170125
taqmsec,ix_cqm_20170126
taqmsec,ix_cqm_20170127
taqmsec,ix_cqm_20170130
taqmsec,ix_cqm_20170131
taqmsec,ix_cqm_20170201
taqmsec,ix_cqm_20170202
taqmsec,ix_cqm_20170203
taqmsec,ix_cqm_20170206
taqmsec,ix_cqm_20170207
taqmsec,ix_cqm_20170208
taqmsec,ix_cqm_20170209
taqmsec,ix_cqm_20170210
taqmsec,ix_cqm_20170213
taqmsec,ix_cqm_20170214
taqmsec,ix_cqm_20170215
taqmsec,ix_cqm_20170216
taqmsec,ix_cqm_20170217
taqmsec,ix_cqm_20170221
taqmsec,ix_cqm_20170222
taqmsec,ix_cqm_20170223
taqmsec,ix_cqm_20170224
taqmsec,ix_cqm_20170227
taqmsec,ix_cqm_20170228
taqmsec,ix_cqm_20170301
taqmsec,ix_cqm_20170302
